Pedido;UF;Logger;LPN;MODAL;Data da coleta;Data da entrega;COLETA EMBARQUE;ENTREGA EMBARQUE
558748;SC;A8923;00019200000013316346;MultiModal;24/06/2026 06:07;26/06/2026 14:34;24/06/2026 06:07;26/06/2026 14:34
558859;SC;A6626;00019200000013316486;MultiModal;24/06/2026 06:07;26/06/2026 14:18;24/06/2026 06:07;26/06/2026 14:18
558859;SC;A4345;00019200000013316494;MultiModal;24/06/2026 06:07;26/06/2026 14:18;24/06/2026 06:07;26/06/2026 14:18
558984;SC;A6967;00019200000013422278;MultiModal;08/07/2026 06:29;09/07/2026 16:00;08/07/2026 06:29;09/07/2026 16:00
559008;SC;A5942;00019200000013407422;MultiModal;08/07/2026 05:53;09/07/2026 16:00;08/07/2026 05:53;09/07/2026 16:00
559186;SC;A7947;00019200000013316222;MultiModal;29/06/2026 01:10;30/06/2026 17:17;29/06/2026 01:10;30/06/2026 17:17
559186;SC;A5967;00019200000013316230;MultiModal;29/06/2026 01:10;30/06/2026 17:17;29/06/2026 01:10;30/06/2026 17:17
559205;SC;TA0113;00019200000013244779;MultiModal;29/06/2026 05:35;01/07/2026 15:55;29/06/2026 05:35;01/07/2026 15:55
559205;SC;A7147;00019200000013244876;MultiModal;29/06/2026 05:35;01/07/2026 15:55;29/06/2026 05:35;01/07/2026 15:55
559216;SC;A3778;00019200000013244787;MultiModal;25/06/2026 23:16;26/06/2026 15:30;25/06/2026 23:16;26/06/2026 15:30
559370;SC;A2735;00019200000013408550;MultiModal;08/07/2026 13:44;14/07/2026 12:00;08/07/2026 13:44;14/07/2026 12:00
559376;SC;A6716;00019200000013419714;MultiModal;08/07/2026 06:28;09/07/2026 16:00;08/07/2026 06:28;09/07/2026 16:00
559637;SC;A1305;00019200000013428152;MultiModal;02/07/2026 00:22;02/07/2026 17:00;02/07/2026 00:22;02/07/2026 17:00
559727;SC;A9695;00019200000013423010;MultiModal;06/07/2026 05:43;08/07/2026 20:00;06/07/2026 05:43;08/07/2026 20:00
559861;SC;A2868;00019200000013406221;MultiModal;06/07/2026 06:37;08/07/2026 15:36;06/07/2026 06:37;08/07/2026 15:36
560360;SC;A2555;00019200000013445987;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A4823;00019200000013445995;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A0480;00019200000013446002;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A9691;00019200000013446010;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A1264;00019200000013446029;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A6057;00019200000013446037;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A6917;00019200000013446045;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A9421;00019200000013446053;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;TA0448;00019200000013446061;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A6514;00019200000013446070;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A5736;00019200000013446088;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A3638;00019200000013446096;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;TA0030;00019200000013446100;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A8612;00019200000013446118;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A1170;00019200000013446126;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A7601;00019200000013446134;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A4242;00019200000013446142;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A7457;00019200000013446150;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A8223;00019200000013446169;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;TA0434;00019200000013446177;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A9321;00019200000013446185;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A5675;00019200000013446193;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A2370;00019200000013446207;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;TA0489;00019200000013446215;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A7233;00019200000013446223;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A6643;00019200000013446231;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A5358;00019200000013446240;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A9667;00019200000013446258;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A6710;00019200000013446266;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A7849;00019200000013446274;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;TA0599;00019200000013446282;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A3448;00019200000013446290;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A5779;00019200000013446304;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A1915;00019200000013446312;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A3871;00019200000013446320;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A4098;00019200000013446339;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A1866;00019200000013446347;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A6190;00019200000013446355;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A5845;00019200000013446363;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A0621;00019200000013446371;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A8043;00019200000013446380;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A6750;00019200000013446398;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A4882;00019200000013446401;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;TA0228;00019200000013446410;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A0388;00019200000013446428;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;TA0731;00019200000013446436;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A3402;00019200000013446444;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A5299;00019200000013446452;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A4907;00019200000013446460;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A5698;00019200000013446479;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;TA0374;00019200000013446487;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A7499;00019200000013446495;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A8689;00019200000013446584;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A7504;00019200000013446592;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A9616;00019200000013446606;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;TA0859;00019200000013446614;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560360;SC;A0632;00019200000013453106;Rodoviário;14/07/2026 09:15;15/07/2026 14:52;14/07/2026 09:15;15/07/2026 14:52
560453;SC;A4781;00019200000013415891;Rodoviário;14/07/2026 09:14;15/07/2026 14:53;14/07/2026 09:14;15/07/2026 14:53
560453;SC;A2699;00019200000013415905;Rodoviário;14/07/2026 09:14;15/07/2026 14:53;14/07/2026 09:14;15/07/2026 14:53
560453;SC;A1567;00019200000013415956;Rodoviário;14/07/2026 09:14;15/07/2026 14:53;14/07/2026 09:14;15/07/2026 14:53
560453;SC;TA0818;00019200000013415972;Rodoviário;14/07/2026 09:14;15/07/2026 14:53;14/07/2026 09:14;15/07/2026 14:53
560453;SC;A6780;00019200000013415980;Rodoviário;14/07/2026 09:14;15/07/2026 14:53;14/07/2026 09:14;15/07/2026 14:53
560453;SC;A7199;00019200000013415999;Rodoviário;14/07/2026 09:14;15/07/2026 14:53;14/07/2026 09:14;15/07/2026 14:53
560453;SC;A6062;00019200000013416006;Rodoviário;14/07/2026 09:14;15/07/2026 14:53;14/07/2026 09:14;15/07/2026 14:53
560453;SC;A7135;00019200000013416014;Rodoviário;14/07/2026 09:14;15/07/2026 14:53;14/07/2026 09:14;15/07/2026 14:53
560453;SC;A9398;00019200000013416022;Rodoviário;14/07/2026 09:14;15/07/2026 14:53;14/07/2026 09:14;15/07/2026 14:53
560845;SC;TA0897;00019200000013445901;MultiModal;13/07/2026 23:12;15/07/2026 14:35;13/07/2026 23:12;15/07/2026 14:35
556414;SE;A8869;00019200000012658120;MultiModal;11/06/2026 00:48;12/06/2026 10:00;-;-
556466;SE;A4257;00019200000012657468;MultiModal;11/06/2026 00:51;12/06/2026 11:00;-;-
556466;SE;A6707;00019200000012657476;MultiModal;11/06/2026 00:51;12/06/2026 11:00;-;-
556525;SE;A6804;00019200000012657859;MultiModal;11/06/2026 00:47;12/06/2026 11:10;-;-
556570;SE;TA0960;00019200000012659339;MultiModal;11/06/2026 00:48;12/06/2026 13:03;-;-
556753;SE;A0543;00019200000012702366;MultiModal;13/06/2026 13:00;15/06/2026 14:56;13/06/2026 13:00;15/06/2026 14:56
556753;SE;A4858;00019200000012702382;MultiModal;13/06/2026 13:00;15/06/2026 14:56;13/06/2026 13:00;15/06/2026 14:56
556753;SE;A4113;00019200000012702390;MultiModal;13/06/2026 13:00;15/06/2026 14:56;13/06/2026 13:00;15/06/2026 14:56
556753;SE;TA0620;00019200000012702404;MultiModal;13/06/2026 13:00;15/06/2026 14:56;13/06/2026 13:00;15/06/2026 14:56
556753;SE;A2051;00019200000012702412;MultiModal;13/06/2026 13:00;15/06/2026 14:56;13/06/2026 13:00;15/06/2026 14:56
556753;SE;A4297;00019200000012702420;MultiModal;13/06/2026 13:00;15/06/2026 14:56;13/06/2026 13:00;15/06/2026 14:56
556753;SE;A2921;00019200000012702439;MultiModal;13/06/2026 13:00;15/06/2026 14:56;13/06/2026 13:00;15/06/2026 14:56
556753;SE;A7291;00019200000012702447;MultiModal;13/06/2026 13:00;15/06/2026 14:56;13/06/2026 13:00;15/06/2026 14:56
556753;SE;TA1088;00019200000012702455;MultiModal;13/06/2026 13:00;15/06/2026 14:56;13/06/2026 13:00;15/06/2026 14:56
556753;SE;A3105;00019200000012702463;MultiModal;13/06/2026 13:00;15/06/2026 14:56;13/06/2026 13:00;15/06/2026 14:56
556753;SE;A6739;00019200000012702471;MultiModal;13/06/2026 13:00;15/06/2026 14:56;13/06/2026 13:00;15/06/2026 14:56
556753;SE;TA0856;00019200000012702480;MultiModal;13/06/2026 13:00;15/06/2026 14:56;13/06/2026 13:00;15/06/2026 14:56
556753;SE;A1731;00019200000012702498;MultiModal;13/06/2026 13:00;15/06/2026 14:56;13/06/2026 13:00;15/06/2026 14:56
556841;SE;A1292;00019200000012684368;MultiModal;15/06/2026 01:53;16/06/2026 11:00;15/06/2026 01:53;16/06/2026 11:00
556841;SE;TA0307;00019200000012684376;MultiModal;15/06/2026 01:53;16/06/2026 11:00;15/06/2026 01:53;16/06/2026 11:00
556964;SE;A7086;00019200000012905402;MultiModal;11/06/2026 00:16;12/06/2026 10:04;-;-
556964;SE;A3422;00019200000012905410;MultiModal;11/06/2026 00:16;12/06/2026 10:04;-;-
556964;SE;A3278;00019200000012905429;MultiModal;11/06/2026 00:16;12/06/2026 10:04;-;-
556964;SE;A7864;00019200000012905437;MultiModal;11/06/2026 00:16;12/06/2026 10:04;-;-
557005;SE;A1927;00019200000013242598;MultiModal;15/06/2026 01:53;16/06/2026 11:00;15/06/2026 01:53;16/06/2026 11:00
557143;SE;S1418;00019200000012387193;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S1167;00019200000012387207;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S1790;00019200000012387215;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S1302;00019200000012694614;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S1922;00019200000012694630;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S1797;00019200000012694649;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S0957;00019200000012694657;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S1444;00019200000012694665;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S0724;00019200000012694703;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S0925;00019200000012694711;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S0210;00019200000012694720;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S0655;00019200000012694738;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S1610;00019200000012695149;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S1069;00019200000013242288;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S1316;00019200000013242296;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S1623;00019200000013242300;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S1166;00019200000013242326;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S1101;00019200000013242334;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S1247;00019200000013242385;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557143;SE;S1516;00019200000013242393;MultiModal;17/06/2026 23:50;22/06/2026 11:20;17/06/2026 23:50;22/06/2026 11:20
557287;SE;A7431;00019200000013324632;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A9171;00019200000013330110;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A3480;00019200000013330136;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;TA1209;00019200000013330144;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A4134;00019200000013330152;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A5752;00019200000013330160;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A2701;00019200000013330179;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A5509;00019200000013330187;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;TA1007;00019200000013330195;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A6017;00019200000013330209;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A9431;00019200000013330225;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A8451;00019200000013330233;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A6236;00019200000013330241;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A6692;00019200000013330250;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A6227;00019200000013330268;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A2249;00019200000013330276;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A3839;00019200000013331540;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A4754;00019200000013331558;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A3841;00019200000013332244;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A8438;00019200000013332465;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A8058;00019200000013332473;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A3771;00019200000013332503;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A3854;00019200000013332520;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A8023;00019200000013332538;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A3782;00019200000013332546;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557287;SE;A8921;00019200000013332589;MultiModal;25/06/2026 03:25;26/06/2026 16:00;25/06/2026 03:25;26/06/2026 16:00
557298;SE;S1835;00019200000013328182;MultiModal;25/06/2026 01:04;26/06/2026 15:00;25/06/2026 01:04;26/06/2026 15:00
558488;SE;TA1209;00019200000013208268;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 00:59;10/07/2026 17:00
558488;SE;TA0547;00019200000013208276;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 00:59;10/07/2026 17:00
558488;SE;A5219;00019200000013405284;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 04:44;10/07/2026 16:02
558488;SE;A2716;00019200000013405292;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 00:59;10/07/2026 17:00
558488;SE;A6227;00019200000013405306;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 00:59;10/07/2026 17:00
558488;SE;A0662;00019200000013405314;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 04:44;10/07/2026 16:02
558488;SE;A5359;00019200000013405322;MultiModal;07/07/2026 00:59;10/07/2026 16:02;14/07/2026 03:18;15/07/2026 08:00
558488;SE;TA0915;00019200000013405330;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 04:44;10/07/2026 16:02
558488;SE;A2040;00019200000013405349;MultiModal;07/07/2026 00:59;10/07/2026 16:02;14/07/2026 03:18;15/07/2026 08:00
558488;SE;A7494;00019200000013405357;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 04:44;10/07/2026 16:02
558488;SE;A6702;00019200000013405365;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 00:59;10/07/2026 17:00
558488;SE;A8451;00019200000013405373;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 00:59;10/07/2026 17:00
558488;SE;A4268;00019200000013405381;MultiModal;07/07/2026 00:59;10/07/2026 16:02;16/07/2026 03:34;17/07/2026 11:00
558488;SE;A3012;00019200000013405390;MultiModal;07/07/2026 00:59;10/07/2026 16:02;20/07/2026 04:20;-
558488;SE;TA0459;00019200000013405403;MultiModal;07/07/2026 00:59;10/07/2026 16:02;20/07/2026 04:20;-
558488;SE;TA1063;00019200000013405411;MultiModal;07/07/2026 00:59;10/07/2026 16:02;20/07/2026 04:20;-
558488;SE;A3058;00019200000013405420;MultiModal;07/07/2026 00:59;10/07/2026 16:02;20/07/2026 04:20;-
558488;SE;A8539;00019200000013405438;MultiModal;07/07/2026 00:59;10/07/2026 16:02;20/07/2026 04:20;-
558488;SE;A0041;00019200000013405462;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 00:59;10/07/2026 17:00
558488;SE;A2641;00019200000013405659;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 04:44;10/07/2026 16:02
558488;SE;A6974;00019200000013405667;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 04:44;10/07/2026 16:02
558488;SE;A6109;00019200000013405675;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 04:44;10/07/2026 16:02
558488;SE;A0400;00019200000013405683;MultiModal;07/07/2026 00:59;10/07/2026 16:02;20/07/2026 04:20;-
558488;SE;A6932;00019200000013405691;MultiModal;07/07/2026 00:59;10/07/2026 16:02;16/07/2026 03:34;17/07/2026 11:00
558488;SE;A8410;00019200000013405705;MultiModal;07/07/2026 00:59;10/07/2026 16:02;20/07/2026 04:20;-
558488;SE;A3199;00019200000013405713;MultiModal;07/07/2026 00:59;10/07/2026 16:02;16/07/2026 03:34;17/07/2026 11:00
558488;SE;A5545;00019200000013405721;MultiModal;07/07/2026 00:59;10/07/2026 16:02;16/07/2026 03:34;17/07/2026 11:00
558488;SE;TA0278;00019200000013405730;MultiModal;07/07/2026 00:59;10/07/2026 16:02;20/07/2026 04:20;-
558488;SE;A4236;00019200000013405748;MultiModal;07/07/2026 00:59;10/07/2026 16:02;20/07/2026 04:20;-
558488;SE;A7909;00019200000013405756;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 04:44;10/07/2026 16:02
558488;SE;A9257;00019200000013405764;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 04:44;10/07/2026 16:02
558488;SE;A5408;00019200000013405772;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 04:44;10/07/2026 16:02
558488;SE;A0810;00019200000013405780;MultiModal;07/07/2026 00:59;10/07/2026 16:02;07/07/2026 00:59;10/07/2026 17:00
558488;SE;A5058;00019200000013405799;MultiModal;07/07/2026 00:59;10/07/2026 16:02;16/07/2026 03:34;17/07/2026 11:00
558488;SE;A2660;00019200000013406752;MultiModal;07/07/2026 00:59;10/07/2026 16:02;14/07/2026 22:57;17/07/2026 11:00
558488;SE;A7609;00019200000013406760;MultiModal;07/07/2026 00:59;10/07/2026 16:02;14/07/2026 22:57;17/07/2026 11:00
558488;SE;A5319;00019200000013406779;MultiModal;07/07/2026 00:59;10/07/2026 16:02;14/07/2026 03:18;15/07/2026 08:00
558488;SE;A3255;00019200000013406787;MultiModal;07/07/2026 00:59;10/07/2026 16:02;14/07/2026 03:18;15/07/2026 08:00
558488;SE;TA1214;00019200000013406795;MultiModal;07/07/2026 00:59;10/07/2026 16:02;14/07/2026 03:18;15/07/2026 08:00
558488;SE;A3450;00019200000013406809;MultiModal;07/07/2026 00:59;10/07/2026 16:02;14/07/2026 03:18;15/07/2026 08:00
558488;SE;A3453;00019200000013406817;MultiModal;07/07/2026 00:59;10/07/2026 16:02;14/07/2026 03:18;15/07/2026 08:00
558488;SE;A9555;00019200000013406825;MultiModal;07/07/2026 00:59;10/07/2026 16:02;14/07/2026 03:18;15/07/2026 08:00
558488;SE;A2989;00019200000013406841;MultiModal;07/07/2026 00:59;10/07/2026 16:02;14/07/2026 22:57;17/07/2026 11:00
558488;SE;A6180;00019200000013406850;MultiModal;07/07/2026 00:59;10/07/2026 16:02;14/07/2026 22:57;17/07/2026 11:00
558488;SE;A1502;00019200000013406868;MultiModal;07/07/2026 00:59;10/07/2026 16:02;20/07/2026 04:20;-
558488;SE;A6983;00019200000013406876;MultiModal;07/07/2026 00:59;10/07/2026 16:02;14/07/2026 22:57;17/07/2026 11:00
558488;SE;A6548;00019200000013406884;MultiModal;07/07/2026 00:59;10/07/2026 16:02;14/07/2026 22:57;17/07/2026 11:00
558488;SE;A3457;00019200000013406892;MultiModal;07/07/2026 00:59;10/07/2026 16:02;20/07/2026 04:20;-
558488;SE;A6541;00019200000013406906;MultiModal;07/07/2026 00:59;10/07/2026 16:02;14/07/2026 22:57;17/07/2026 11:00
558488;SE;TA0076;00019200000013406914;MultiModal;07/07/2026 00:59;10/07/2026 16:02;14/07/2026 22:57;17/07/2026 11:00
558488;SE;;00019200000013407414;MultiModal;07/07/2026 00:59;10/07/2026 16:02;-;-
558488;SE;;00019200000013407570;MultiModal;07/07/2026 00:59;10/07/2026 16:02;-;-
558488;SE;;00019200000013407589;MultiModal;07/07/2026 00:59;10/07/2026 16:02;-;-
558488;SE;;00019200000013407597;MultiModal;07/07/2026 00:59;10/07/2026 16:02;-;-
558488;SE;;00019200000013407600;MultiModal;07/07/2026 00:59;10/07/2026 16:02;-;-
