Caixa;Tipo de caixa;Tipo térmico;Pedido;UF;Logger;LPN;MODAL;Data da coleta;Data da entrega;COLETA EMBARQUE;ENTREGA EMBARQUE
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559089;PI;A7712;00019200000013423797;MultiModal;05/07/2026 23:44;07/07/2026 11:59;05/07/2026 23:44;07/07/2026 11:59
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559089;PI;A8868;00019200000013423800;MultiModal;05/07/2026 23:44;07/07/2026 11:59;05/07/2026 23:44;07/07/2026 11:59
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559089;PI;A8064;00019200000013423819;MultiModal;05/07/2026 23:44;07/07/2026 11:59;05/07/2026 23:44;07/07/2026 11:59
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559228;PI;A0564;00019200000013207849;MultiModal;08/07/2026 00:52;09/07/2026 10:00;08/07/2026 00:52;09/07/2026 10:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559228;PI;A9623;00019200000013408364;MultiModal;08/07/2026 00:52;09/07/2026 10:00;08/07/2026 00:52;09/07/2026 10:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559228;PI;A2124;00019200000013408372;MultiModal;08/07/2026 00:52;09/07/2026 10:00;08/07/2026 00:52;09/07/2026 10:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559228;PI;A6226;00019200000013408461;MultiModal;08/07/2026 00:52;09/07/2026 10:00;08/07/2026 00:52;09/07/2026 10:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559228;PI;A9334;00019200000013408496;MultiModal;08/07/2026 00:52;09/07/2026 10:00;08/07/2026 00:52;09/07/2026 10:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559228;PI;A6261;00019200000013408500;MultiModal;08/07/2026 00:52;09/07/2026 10:00;08/07/2026 00:52;09/07/2026 10:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559228;PI;A7207;00019200000013408518;MultiModal;08/07/2026 00:52;09/07/2026 10:00;08/07/2026 00:52;09/07/2026 10:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559228;PI;A4139;00019200000013408526;MultiModal;08/07/2026 00:52;09/07/2026 10:00;08/07/2026 00:52;09/07/2026 10:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559228;PI;A6940;00019200000013408534;MultiModal;08/07/2026 00:52;09/07/2026 10:00;08/07/2026 00:52;09/07/2026 10:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559228;PI;A8709;00019200000013408542;MultiModal;08/07/2026 00:52;09/07/2026 10:00;08/07/2026 00:52;09/07/2026 10:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559228;PI;A3990;00019200000013408615;MultiModal;08/07/2026 00:52;09/07/2026 10:00;08/07/2026 00:52;09/07/2026 10:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559228;PI;A7072;00019200000013421395;MultiModal;08/07/2026 00:52;09/07/2026 10:00;08/07/2026 00:52;09/07/2026 10:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560447;PI;A8810;00019200000013441671;MultiModal;14/07/2026 22:58;16/07/2026 09:40;14/07/2026 22:58;16/07/2026 09:40
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560447;PI;A6517;00019200000013441680;MultiModal;14/07/2026 22:58;16/07/2026 09:40;14/07/2026 22:58;16/07/2026 09:40
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560447;PI;TA1148;00019200000013441698;MultiModal;14/07/2026 22:58;16/07/2026 09:40;14/07/2026 22:58;16/07/2026 09:40
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560602;PI;A3630;00019200000013445910;MultiModal;13/07/2026 23:23;16/07/2026 15:15;13/07/2026 23:23;16/07/2026 15:15
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560727;PI;A9084;00019200000013454358;MultiModal;15/07/2026 22:32;17/07/2026 19:13;15/07/2026 22:32;17/07/2026 19:13
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A4055;00019200000013450190;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A6180;00019200000013474782;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A5858;00019200000013474790;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;TA0597;00019200000013474804;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A0094;00019200000013474936;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A8006;00019200000013474944;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A6398;00019200000013474952;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A2701;00019200000013474960;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A7651;00019200000013474979;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A4368;00019200000013474987;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A7604;00019200000013474995;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;TA0248;00019200000013475002;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A9297;00019200000013475010;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A9264;00019200000013475029;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A6493;00019200000013475037;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A3098;00019200000013475207;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A9628;00019200000013475215;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A6832;00019200000013475223;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A9689;00019200000013475231;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A0980;00019200000013475240;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A6470;00019200000013475258;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560758;PI;A5482;00019200000013475266;MultiModal;20/07/2026 22:43;22/07/2026 15:30;20/07/2026 22:43;22/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558346;PR;A7294;00019200000013423193;MultiModal;06/07/2026 05:42;07/07/2026 18:45;06/07/2026 05:42;07/07/2026 18:45
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A5327;00019200000013245236;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A4600;00019200000013245244;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A3990;00019200000013245252;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A2910;00019200000013245260;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A7329;00019200000013245279;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A3541;00019200000013245287;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A8245;00019200000013245295;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A7917;00019200000013245309;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A7057;00019200000013245317;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A3065;00019200000013245325;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A4777;00019200000013245333;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A8517;00019200000013245341;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A9013;00019200000013245350;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A8704;00019200000013245368;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A9334;00019200000013245376;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A6621;00019200000013245384;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A5830;00019200000013245392;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A7072;00019200000013245406;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A6829;00019200000013245414;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A8178;00019200000013245422;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A1539;00019200000013245430;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A8338;00019200000013245490;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A6839;00019200000013245503;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558653;PR;A7031;00019200000013245511;MultiModal;02/07/2026 05:56;03/07/2026 15:30;02/07/2026 05:56;03/07/2026 15:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558942;PR;TA0538;00019200000013202669;MultiModal;02/07/2026 05:57;03/07/2026 18:34;02/07/2026 05:57;03/07/2026 18:34
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558942;PR;A5226;00019200000013202677;MultiModal;02/07/2026 05:57;03/07/2026 18:34;02/07/2026 05:57;03/07/2026 18:34
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558942;PR;A9462;00019200000013202685;MultiModal;02/07/2026 05:57;03/07/2026 18:34;02/07/2026 05:57;03/07/2026 18:34
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558942;PR;TA0861;00019200000013202693;MultiModal;02/07/2026 05:57;03/07/2026 18:34;02/07/2026 05:57;03/07/2026 18:34
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558959;PR;A7179;00019200000013421247;MultiModal;08/07/2026 05:24;09/07/2026 17:24;08/07/2026 05:24;09/07/2026 17:24
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559243;PR;A5989;00019200000013246887;MultiModal;01/07/2026 05:47;02/07/2026 14:01;01/07/2026 05:47;02/07/2026 14:01
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559390;PR;A5512;00019200000013427520;MultiModal;06/07/2026 06:22;07/07/2026 19:35;06/07/2026 06:22;07/07/2026 19:35
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559390;PR;A4035;00019200000013427539;MultiModal;06/07/2026 06:22;07/07/2026 19:35;06/07/2026 06:22;07/07/2026 19:35
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559654;PR;TA0294;00019200000013423908;MultiModal;06/07/2026 05:42;07/07/2026 18:43;06/07/2026 05:42;07/07/2026 18:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559654;PR;A8020;00019200000013423916;MultiModal;06/07/2026 05:42;07/07/2026 18:43;06/07/2026 05:42;07/07/2026 18:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559654;PR;A8304;00019200000013423924;MultiModal;06/07/2026 05:42;07/07/2026 18:43;06/07/2026 05:42;07/07/2026 18:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559654;PR;A6562;00019200000013423932;MultiModal;06/07/2026 05:42;07/07/2026 18:43;06/07/2026 05:42;07/07/2026 18:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559654;PR;A8133;00019200000013423940;MultiModal;06/07/2026 05:42;07/07/2026 18:43;06/07/2026 05:42;07/07/2026 18:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559654;PR;A7972;00019200000013423959;MultiModal;06/07/2026 05:42;07/07/2026 18:43;06/07/2026 05:42;07/07/2026 18:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559654;PR;TA0834;00019200000013423967;MultiModal;06/07/2026 05:42;07/07/2026 18:43;06/07/2026 05:42;07/07/2026 18:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559654;PR;A1299;00019200000013423975;MultiModal;06/07/2026 05:42;07/07/2026 18:43;06/07/2026 05:42;07/07/2026 18:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559719;PR;A5844;00019200000013422987;MultiModal;05/07/2026 23:44;07/07/2026 13:37;05/07/2026 23:44;07/07/2026 13:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559744;PR;A0406;00019200000013422677;MultiModal;06/07/2026 00:28;08/07/2026 15:00;06/07/2026 00:28;08/07/2026 15:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559865;PR;TA1178;00019200000013421263;MultiModal;05/07/2026 23:44;07/07/2026 15:15;05/07/2026 23:44;13/07/2026 17:37
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559869;PR;A3656;00019200000013421190;MultiModal;05/07/2026 23:45;06/07/2026 16:19;05/07/2026 23:45;06/07/2026 16:19
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170035513507;00019200000013409000;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0213;00019200000013409018;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170034875006;00019200000013481967;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0628;00019200000013481975;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0570;00019200000013481983;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0226;00019200000013481991;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170035511287;00019200000013482009;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0442;00019200000013482017;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170035510313;00019200000013482025;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0284;00019200000013482033;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0228;00019200000013482041;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0351;00019200000013482050;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170035503748;00019200000013482068;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0037;00019200000013482076;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170034889494;00019200000013482084;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170034880824;00019200000013482092;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170034884347;00019200000013482106;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0673;00019200000013482114;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170034874280;00019200000013482122;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170035501593;00019200000013482130;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0877;00019200000013482149;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0448;00019200000013482157;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170034878521;00019200000013482165;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0817;00019200000013482173;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170034882424;00019200000013482181;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170034876020;00019200000013482190;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170034874512;00019200000013482203;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170035512376;00019200000013482211;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170035494781;00019200000013482220;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170035503607;00019200000013482238;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170035519066;00019200000013482246;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0154;00019200000013493884;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0569;00019200000013493892;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0490;00019200000013493906;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;869170034882895;00019200000013493914;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;560552;PR;AS-0679;00019200000013493922;Rodoviário;16/07/2026 10:13;17/07/2026 08:44;16/07/2026 10:13;17/07/2026 08:44
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;20260950;RJ;A4139;00019200000013422871;MultiModal;02/07/2026 23:47;03/07/2026 17:56;02/07/2026 23:47;03/07/2026 17:56
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;20260952;RJ;A4009;00019200000013429116;MultiModal;01/07/2026 01:10;01/07/2026 18:58;01/07/2026 01:10;01/07/2026 18:58
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;20260953;RJ;A5096;00019200000013208284;MultiModal;02/07/2026 23:47;03/07/2026 17:56;02/07/2026 23:47;03/07/2026 17:56
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;20260954;RJ;A8965;00019200000013419749;MultiModal;06/07/2026 00:21;06/07/2026 19:00;06/07/2026 00:21;06/07/2026 19:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;20261152;RJ;A6993;00019200000013445693;MultiModal;14/07/2026 00:40;14/07/2026 15:41;14/07/2026 00:40;14/07/2026 15:41
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557292;RJ;A9342;00019200000013326112;MultiModal;19/07/2026 03:50;21/07/2026 19:00;19/07/2026 03:50;21/07/2026 19:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557292;RJ;A3486;00019200000013326139;MultiModal;19/07/2026 03:50;21/07/2026 19:00;19/07/2026 03:50;21/07/2026 19:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557292;RJ;A8133;00019200000013326155;MultiModal;19/07/2026 03:50;21/07/2026 19:00;19/07/2026 03:50;21/07/2026 19:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557292;RJ;A8357;00019200000013326163;MultiModal;19/07/2026 03:50;21/07/2026 19:00;19/07/2026 03:50;21/07/2026 19:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557292;RJ;TA0257;00019200000013326171;MultiModal;19/07/2026 03:50;21/07/2026 19:00;19/07/2026 03:50;21/07/2026 19:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557292;RJ;A7544;00019200000013326180;MultiModal;19/07/2026 03:50;21/07/2026 19:00;19/07/2026 03:50;21/07/2026 19:00
